==================================================
Starting Scenario 4.2: Fine-Tuning Strategies
==================================================
Loading Aerial Images Dataset (AID)...

>>> Processing Model: RESNET50 <<<

--- Strategy: LINEAR_PROBE ---
Percentage of parameters unfrozen: 0.26%
Epoch [17/30] | Train Loss: 0.3266, Train Acc: 0.8994 | Val Loss: 0.4548, Val Acc: 0.8849 | Time: 70.01s
Epoch [18/30] | Train Loss: 0.3309, Train Acc: 0.8958 | Val Loss: 0.2888, Val Acc: 0.9142 | Time: 69.97s
Epoch [19/30] | Train Loss: 0.3120, Train Acc: 0.9088 | Val Loss: 0.2821, Val Acc: 0.9221 | Time: 70.07s
Epoch [20/30] | Train Loss: 0.3140, Train Acc: 0.9054 | Val Loss: 0.3543, Val Acc: 0.9014 | Time: 69.94s
Epoch [21/30] | Train Loss: 0.2898, Train Acc: 0.9076 | Val Loss: 0.3778, Val Acc: 0.8992 | Time: 69.96s
Epoch [22/30] | Train Loss: 0.3315, Train Acc: 0.8988 | Val Loss: 0.3328, Val Acc: 0.9078 | Time: 70.22s
Epoch [23/30] | Train Loss: 0.3170, Train Acc: 0.9004 | Val Loss: 0.3056, Val Acc: 0.9056 | Time: 70.30s
Epoch [24/30] | Train Loss: 0.2883, Train Acc: 0.9108 | Val Loss: 0.3121, Val Acc: 0.9085 | Time: 70.10s
Epoch [25/30] | Train Loss: 0.3258, Train Acc: 0.8986 | Val Loss: 0.4529, Val Acc: 0.8785 | Time: 70.22s
Epoch [26/30] | Train Loss: 0.2892, Train Acc: 0.9104 | Val Loss: 0.3203, Val Acc: 0.9114 | Time: 70.45s
Epoch [27/30] | Train Loss: 0.3023, Train Acc: 0.9072 | Val Loss: 0.2561, Val Acc: 0.9185 | Time: 70.24s
Epoch [28/30] | Train Loss: 0.2734, Train Acc: 0.9146 | Val Loss: 0.3158, Val Acc: 0.9114 | Time: 70.35s
Epoch [29/30] | Train Loss: 0.3049, Train Acc: 0.9079 | Val Loss: 0.3981, Val Acc: 0.8813 | Time: 70.23s
Epoch [30/30] | Train Loss: 0.2981, Train Acc: 0.9069 | Val Loss: 0.3283, Val Acc: 0.9242 | Time: 70.00s

Saved convergence comparison to /kaggle/working/outputs/plots/resnet50/02_finetune_convergence.png
Saved Accuracy vs. Unfrozen Parameters plot to /kaggle/working/outputs/plots/resnet50/02_finetune_acc_vs_params.png
Completed Fine-Tuning Strategies analysis for resnet50.


>>> Processing Model: EFFICIENTNET_B0 <<<

--- Strategy: LINEAR_PROBE ---
Percentage of parameters unfrozen: 11.07%
Epoch [1/30] | Train Loss: 1.2358, Train Acc: 0.6602 | Val Loss: 0.5449, Val Acc: 0.8349 | Time: 32.48s
Epoch [2/30] | Train Loss: 0.6147, Train Acc: 0.8180 | Val Loss: 0.5631, Val Acc: 0.8599 | Time: 32.47s
Epoch [3/30] | Train Loss: 0.4727, Train Acc: 0.8529 | Val Loss: 0.5016, Val Acc: 0.8749 | Time: 32.41s
Epoch [4/30] | Train Loss: 0.3833, Train Acc: 0.8815 | Val Loss: 0.4335, Val Acc: 0.8756 | Time: 31.93s
Epoch [5/30] | Train Loss: 0.3730, Train Acc: 0.8868 | Val Loss: 0.4004, Val Acc: 0.8778 | Time: 31.98s
Epoch [6/30] | Train Loss: 0.3402, Train Acc: 0.8958 | Val Loss: 0.4385, Val Acc: 0.8828 | Time: 31.95s
Epoch [7/30] | Train Loss: 0.3126, Train Acc: 0.9040 | Val Loss: 0.4386, Val Acc: 0.8771 | Time: 32.06s
Epoch [8/30] | Train Loss: 0.3069, Train Acc: 0.9074 | Val Loss: 0.3692, Val Acc: 0.8985 | Time: 32.33s
Epoch [9/30] | Train Loss: 0.2777, Train Acc: 0.9167 | Val Loss: 0.3743, Val Acc: 0.8892 | Time: 32.09s
Epoch [10/30] | Train Loss: 0.2543, Train Acc: 0.9267 | Val Loss: 0.4382, Val Acc: 0.8828 | Time: 32.04s
Epoch [11/30] | Train Loss: 0.2470, Train Acc: 0.9280 | Val Loss: 0.3750, Val Acc: 0.8985 | Time: 31.92s
Epoch [12/30] | Train Loss: 0.2424, Train Acc: 0.9253 | Val Loss: 0.3835, Val Acc: 0.8878 | Time: 31.88s
